name,position,season,games_played,total_tackles,sacks,safties,passes_defended,interceptions,ints_for_tds,int_yards,longest_int_return
"Simon, Deon",DT,2016,16,23,1.5,0,0,0,0,0,0
"Simon, Deon",DT,2015,0,0,0,0,0,0,0,0,0
"Dial, Quinton",DE,2016,14,36,0,0,2,0,0,0,0
"Dial, Quinton",DE,2015,15,59,2.5,0,1,0,0,0,0
"Dial, Quinton",DE,2014,14,30,2,0,1,0,0,0,0
"Dial, Quinton",DE,2013,3,1,0,0,0,0,0,0,0
"Bademosi, Johnson",CB,2016,16,22,0,0,5,1,0,3,3
"Bademosi, Johnson",CB,2015,16,27,0,0,2,0,0,0,0
"Bademosi, Johnson",CB,2014,14,12,0,0,0,0,0,0,0
"Bademosi, Johnson",CB,2013,16,12,0,0,0,0,0,0,0
"Bademosi, Johnson",CB,2012,16,20,0,0,1,0,0,0,0
"Rodgers, Richard",TE,2016,16,2,0,0,0,0,0,0,0
"Rodgers, Richard",TE,2015,16,1,0,0,0,0,0,0,0
"Rodgers, Richard",TE,2014,16,1,0,0,0,0,0,0,0
"Henderson, Erin",OLB,2016,5,21,0,0,0,0,0,0,0
"Henderson, Erin",OLB,2015,16,45,0,0,1,0,0,0,0
"Henderson, Erin",OLB,2013,14,112,4,0,3,2,0,19,10
"Henderson, Erin",OLB,2012,14,80,3,0,3,0,0,0,0
"Henderson, Erin",OLB,2011,15,70,1.5,0,2,0,0,0,0
"Henderson, Erin",OLB,2010,9,7,0,0,0,0,0,0,0
"Henderson, Erin",OLB,2009,2,4,0,0,0,0,0,0,0
"Henderson, Erin",OLB,2008,10,15,0,0,0,0,0,0,0
"Trevathan, Danny",ILB,2016,9,66,1,0,4,0,0,0,0
"Trevathan, Danny",ILB,2015,15,109,0,0,6,2,1,39,25T
"Trevathan, Danny",ILB,2014,3,11,0,0,0,0,0,0,0
"Trevathan, Danny",ILB,2013,16,129,2,0,10,3,0,29,29
"Trevathan, Danny",ILB,2012,16,33,1,0,3,0,0,0,0
"Harkey, Cory",TE,2016,12,0,0,0,0,0,0,0,0
"Harkey, Cory",TE,2015,16,5,0,0,0,0,0,0,0
"Harkey, Cory",TE,2014,16,3,0,0,0,0,0,0,0
"Harkey, Cory",TE,2013,15,0,0,0,0,0,0,0,0
"Harkey, Cory",TE,2012,5,3,0,0,0,0,0,0,0
"Hekker, Johnny",P,2016,16,0,0,0,0,0,0,0,0
"Hekker, Johnny",P,2015,16,2,0,0,0,0,0,0,0
"Hekker, Johnny",P,2014,16,0,0,0,0,0,0,0,0
"Hekker, Johnny",P,2013,16,1,0,0,0,0,0,0,0
"Hekker, Johnny",P,2012,16,0,0,0,0,0,0,0,0
"Toussaint, Fitzgerald",RB,2016,16,3,0,0,0,0,0,0,0
"Toussaint, Fitzgerald",RB,2015,5,2,0,0,0,0,0,0,0
"Toussaint, Fitzgerald",RB,2014,4,0,0,0,0,0,0,0,0
"Galette, Junior",LB,2014,16,45,10,2,2,0,0,0,0
"Galette, Junior",LB,2013,16,40,12,0,2,0,0,0,0
"Galette, Junior",LB,2012,12,20,5,0,0,0,0,0,0
"Galette, Junior",LB,2011,16,19,4.5,0,0,0,0,0,0
"Galette, Junior",LB,2010,4,4,0,0,0,0,0,0,0
"Johnson, Malcolm",RB,2016,7,0,0,0,0,0,0,0,0
"Johnson, Malcolm",RB,2015,12,2,0,0,0,0,0,0,0
"Hunt, Akeem",RB,2016,8,7,0,0,0,0,0,0,0
"Hunt, Akeem",RB,2015,7,0,0,0,0,0,0,0,0
"Miller, Zach",TE,2016,10,0,0,0,0,0,0,0,0
"Miller, Zach",TE,2015,15,0,0,0,0,0,0,0,0
"Miller, Zach",TE,2011,4,1,0,0,0,0,0,0,0
"Miller, Zach",TE,2010,15,8,0,0,0,0,0,0,0
"Miller, Zach",TE,2009,14,5,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2016,16,0,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2015,16,0,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2014,16,1,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2013,16,1,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2012,16,2,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2011,16,4,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2010,8,0,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2009,16,5,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2008,16,3,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2007,16,4,0,0,0,0,0,0,0
"Gostkowski, Stephen",K,2006,16,2,0,0,0,0,0,0,0
"Thompson, Peyton",DB,2016,15,14,0,0,0,0,0,0,0
"Thompson, Peyton",DB,2015,15,13,0.5,0,1,0,0,0,0
"Thompson, Peyton",DB,2014,2,0,0,0,0,0,0,0,0
"White, D.J.",CB,2016,11,11,0,0,3,1,0,0,0
"Brooks, Terrence",DB,2016,11,5,0,0,1,1,0,6,6
"Brooks, Terrence",DB,2015,12,8,0,0,1,0,0,0,0
"Brooks, Terrence",DB,2014,11,19,0,0,2,0,0,0,0
"Fitzgerald, Larry",WR,2016,16,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2015,16,5,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2014,14,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2013,16,4,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2012,16,2,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2011,16,4,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2010,16,4,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2009,16,6,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2008,16,2,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2007,15,7,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2006,13,1,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2005,16,1,0,0,0,0,0,0,0
"Fitzgerald, Larry",WR,2004,16,0,0,0,0,0,0,0,0
"Shelby, Derrick",DE,2016,6,8,0,0,1,0,0,0,0
"Shelby, Derrick",DE,2015,16,37,3.5,0,4,1,1,22,22T
"Shelby, Derrick",DE,2014,15,26,3,0,1,1,0,2,2
"Shelby, Derrick",DE,2013,16,34,2.5,0,0,0,0,0,0
"Shelby, Derrick",DE,2012,16,8,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2016,16,1,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2015,16,1,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2014,16,3,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2013,16,3,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2012,16,2,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2011,16,0,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2010,3,0,0,0,0,0,0,0,0
"Stafford, Matthew",QB,2009,10,1,0,0,0,0,0,0,0
"Streater, Rod",WR,2016,16,8,0,0,0,0,0,0,0
"Streater, Rod",WR,2015,1,0,0,0,0,0,0,0,0
"Streater, Rod",WR,2014,3,1,0,0,0,0,0,0,0
"Streater, Rod",WR,2013,16,1,0,0,0,0,0,0,0
"Streater, Rod",WR,2012,16,1,0,0,0,0,0,0,0
"Bennett, Michael",DE,2016,11,34,5,0,0,0,0,0,0
"Bennett, Michael",DE,2015,16,52,10,0,0,0,0,0,0
"Bennett, Michael",DE,2014,16,38,7,0,0,0,0,0,0
"Bennett, Michael",DE,2013,16,31,8.5,0,0,0,0,0,0
"Bennett, Michael",DE,2012,16,41,9,0,2,0,0,0,0
"Bennett, Michael",DE,2011,14,39,4,0,0,0,0,0,0
"Bennett, Michael",DE,2010,13,15,1,0,1,0,0,0,0
"Bennett, Michael",DE,2009,7,3,1,0,0,0,0,0,0
"Bennett, Michael",DE,2009,0,0,0,0,0,0,0,0,0
"Ellis, Alex",TE,2016,6,1,0,0,0,0,0,0,0
"Carrier, Derek",TE,2016,8,1,0,0,0,0,0,0,0
"Carrier, Derek",TE,2015,12,4,0,0,0,0,0,0,0
"Carrier, Derek",TE,2014,11,3,0,0,0,0,0,0,0
"Carrier, Derek",TE,2013,5,0,0,0,0,0,0,0,0
"Kroft, Tyler",TE,2016,14,8,0,0,0,0,0,0,0
"Kroft, Tyler",TE,2015,16,10,0,0,0,0,0,0,0
"Wilcox, J.J.",DB,2016,13,49,0,0,6,1,0,8,8
"Wilcox, J.J.",DB,2015,16,53,0,1,3,1,0,24,24
"Wilcox, J.J.",DB,2014,16,74,0,0,5,3,0,46,46
"Wilcox, J.J.",DB,2013,13,38,0,0,1,0,0,0,0
"Gresham, Jermaine",TE,2016,16,3,0,0,0,0,0,0,0
"Gresham, Jermaine",TE,2015,15,2,0,0,0,0,0,0,0
"Gresham, Jermaine",TE,2014,15,0,0,0,0,0,0,0,0
"Gresham, Jermaine",TE,2013,14,1,0,0,0,0,0,0,0
"Gresham, Jermaine",TE,2012,16,1,0,0,0,0,0,0,0
"Gresham, Jermaine",TE,2011,14,2,0,0,0,0,0,0,0
"Gresham, Jermaine",TE,2010,15,2,0,0,0,0,0,0,0
"Decker, Eric",WR,2016,3,1,0,0,0,0,0,0,0
"Decker, Eric",WR,2015,15,2,0,0,0,0,0,0,0
"Decker, Eric",WR,2014,15,1,0,0,0,0,0,0,0
"Decker, Eric",WR,2013,16,4,0,0,0,0,0,0,0
"Decker, Eric",WR,2012,16,3,0,0,0,0,0,0,0
"Decker, Eric",WR,2011,16,2,0,0,0,0,0,0,0
"Decker, Eric",WR,2010,14,9,0,0,0,0,0,0,0
"McCain, Brice",CB,2016,16,38,0,0,10,2,0,33,33
"McCain, Brice",CB,2015,14,39,0,0,10,1,0,0,0
"McCain, Brice",CB,2014,14,25,0,0,6,3,1,56,31
"McCain, Brice",CB,2013,16,32,0,0,7,1,0,0,0
"McCain, Brice",CB,2012,12,24,0.5,0,8,1,0,86,86
"McCain, Brice",CB,2011,16,28,0,0,13,2,1,48,38T
"McCain, Brice",CB,2010,12,25,0,0,2,0,0,0,0
"McCain, Brice",CB,2009,16,15,0,0,3,1,0,0,0
"Hunter, Danielle",DE,2016,16,56,12.5,1,1,0,0,0,0
"Hunter, Danielle",DE,2015,14,33,6,0,0,0,0,0,0
"McCray, Demetrius",DB,2015,14,25,0,0,1,0,0,0,0
"McCray, Demetrius",DB,2014,16,49,0,0,3,0,0,0,0
"McCray, Demetrius",DB,2013,16,12,0,0,2,0,0,0,0
"Williams, Duke",SS,2016,1,0,0,0,0,0,0,0,0
"Williams, Duke",SS,2016,9,4,0,0,1,0,0,0,0
"Williams, Duke",SS,2015,16,28,1,0,1,0,0,0,0
"Williams, Duke",SS,2014,16,52,0,0,3,1,0,34,34
"Williams, Duke",SS,2013,16,7,0,0,0,0,0,0,0
"Neal, Keanu",SS,2016,14,106,0,0,9,0,0,0,0
"Moore, Damontre",DE,2016,4,7,0.5,0,0,0,0,0,0
"Moore, Damontre",DE,2015,3,4,1,0,1,0,0,0,0
"Moore, Damontre",DE,2015,11,23,3,0,0,0,0,0,0
"Moore, Damontre",DE,2014,16,32,5.5,0,2,0,0,0,0
"Moore, Damontre",DE,2013,15,11,0,0,1,0,0,0,0
"Johnson, Michael",DE,2016,16,45,3.5,0,3,0,0,0,0
"Johnson, Michael",DE,2015,16,42,5,0,2,0,0,0,0
"Johnson, Michael",DE,2014,14,27,4,0,0,0,0,0,0
"Johnson, Michael",DE,2013,15,56,3.5,0,9,1,0,7,7
"Johnson, Michael",DE,2012,16,52,11.5,0,2,1,0,3,3
"Johnson, Michael",DE,2011,16,42,6,0,5,1,0,0,0
"Johnson, Michael",DE,2010,16,35,2.5,0,4,0,0,0,0
"Johnson, Michael",DE,2009,16,17,3,0,5,0,0,0,0
"Ringo, Christian",DE,2016,8,2,0,0,0,0,0,0,0
"Swann, Damian",CB,2015,7,22,0,0,4,0,0,0,0
"Royal, Eddie",WR,2016,9,1,0,0,0,0,0,0,0
"Royal, Eddie",WR,2015,9,0,0,0,0,0,0,0,0
"Royal, Eddie",WR,2014,16,2,0,0,0,0,0,0,0
"Royal, Eddie",WR,2013,15,2,0,0,0,0,0,0,0
"Royal, Eddie",WR,2012,10,1,0,0,0,0,0,0,0
"Royal, Eddie",WR,2011,12,1,0,0,0,0,0,0,0
"Royal, Eddie",WR,2010,16,3,0,0,0,0,0,0,0
"Royal, Eddie",WR,2009,14,1,0,0,0,0,0,0,0
"Royal, Eddie",WR,2008,15,1,0,0,0,0,0,0,0
"Searcy, Da'Norris",SS,2016,14,40,0,0,6,1,0,0,0
"Searcy, Da'Norris",SS,2015,15,55,0.5,0,4,1,0,5,5
"Searcy, Da'Norris",SS,2014,15,65,0.5,0,5,3,0,70,32
"Searcy, Da'Norris",SS,2013,16,71,3.5,0,7,1,1,32,32T
"Searcy, Da'Norris",SS,2012,15,39,0,0,1,0,0,0,0
"Searcy, Da'Norris",SS,2011,16,34,0,0,1,1,0,0,0
"Orchard, Nate",OLB,2016,3,4,0,0,0,0,0,0,0
"Orchard, Nate",OLB,2015,15,36,3,0,4,1,0,46,46
"Hemingway, Temarrick",TE,2016,8,1,0,0,0,0,0,0,0
"Maponga, Stansly",DE,2015,2,0,0,0,0,0,0,0,0
"Maponga, Stansly",DE,2014,12,3,1,0,0,0,0,0,0
"Maponga, Stansly",DE,2013,12,5,0,0,0,0,0,0,0
"Fuller, Corey",WR,2016,0,0,0,0,0,0,0,0,0
"Fuller, Corey",WR,2016,0,0,0,0,0,0,0,0,0
"Fuller, Corey",WR,2015,12,5,0,0,0,0,0,0,0
"Fuller, Corey",WR,2014,16,1,0,0,0,0,0,0,0
"Van Noy, Kyle",OLB,2016,7,29,1,0,2,1,0,0,0
"Van Noy, Kyle",OLB,2016,7,23,0,0,1,0,0,0,0
"Van Noy, Kyle",OLB,2015,15,10,1,0,0,0,0,0,0
"Van Noy, Kyle",OLB,2014,8,6,0,0,0,0,0,0,0
"Taylor, Jordan",WR,2016,16,3,0,0,0,0,0,0,0
"Thomas, Julius",TE,2016,9,2,0,0,0,0,0,0,0
"Thomas, Julius",TE,2015,12,0,0,0,0,0,0,0,0
"Thomas, Julius",TE,2014,13,3,0,0,0,0,0,0,0
"Thomas, Julius",TE,2013,14,0,0,0,0,0,0,0,0
"Thomas, Julius",TE,2012,4,0,0,0,0,0,0,0,0
"Thomas, Julius",TE,2011,5,0,0,0,0,0,0,0,0
"Conley, Chris",WR,2016,16,1,0,0,0,0,0,0,0
"Conley, Chris",WR,2015,16,4,0,0,0,0,0,0,0
"Mauga, Josh",ILB,2015,14,58,1,0,3,2,0,70,66
"Mauga, Josh",ILB,2014,16,103,0.5,0,3,0,0,0,0
"Mauga, Josh",ILB,2012,5,5,0,0,0,0,0,0,0
"Mauga, Josh",ILB,2011,16,25,0,0,1,1,0,11,11
"Mauga, Josh",ILB,2010,8,14,0,0,0,0,0,0,0
"Harris, Shelby",DE,2015,7,12,1,0,0,0,0,0,0
"Harris, Shelby",DE,2014,1,2,0,0,0,0,0,0,0
"Boyce, Josh",WR,2014,1,0,0,0,0,0,0,0,0
"Boyce, Josh",WR,2013,9,1,0,0,0,0,0,0,0
"King, Marquette",P,2016,16,1,0,0,0,0,0,0,0
"King, Marquette",P,2015,16,0,0,0,0,0,0,0,0
"King, Marquette",P,2014,16,1,0,0,0,0,0,0,0
"King, Marquette",P,2013,16,2,0,0,0,0,0,0,0
"Gordon, Josh",WR,2014,5,2,0,0,0,0,0,0,0
"Gordon, Josh",WR,2013,14,1,0,0,0,0,0,0,0
"Gordon, Josh",WR,2012,16,1,0,0,0,0,0,0,0
"Jones, Chris",DT,2016,6,17,0,0,0,0,0,0,0
"Jones, Chris",DT,2016,7,6,0,0,0,0,0,0,0
"Jones, Chris",DT,2014,15,25,3,0,0,0,0,0,0
"Jones, Chris",DT,2013,13,54,6,0,0,0,0,0,0
"Jones, Chris",DT,2013,0,0,0,0,0,0,0,0,0
"Kendricks, Lance",TE,2016,16,2,0,0,0,0,0,0,0
"Kendricks, Lance",TE,2015,15,0,0,0,0,0,0,0,0
"Kendricks, Lance",TE,2014,16,2,0,0,0,0,0,0,0
"Kendricks, Lance",TE,2013,15,0,0,0,0,0,0,0,0
"Kendricks, Lance",TE,2012,16,3,0,0,0,0,0,0,0
"Kendricks, Lance",TE,2011,15,1,0,0,0,0,0,0,0
"Maxwell, Byron",CB,2016,13,53,0,0,15,2,0,29,27
"Maxwell, Byron",CB,2015,14,64,0,0,10,2,0,22,22
"Maxwell, Byron",CB,2014,13,39,0,0,12,2,0,23,21
"Maxwell, Byron",CB,2013,16,28,0,0,12,4,0,6,6
"Maxwell, Byron",CB,2012,9,14,0,0,3,0,0,0,0
"Maxwell, Byron",CB,2011,9,1,0,0,0,0,0,0,0
"Weems, Eric",WR,2016,16,15,0,0,0,0,0,0,0
"Weems, Eric",WR,2015,16,8,0,0,0,0,0,0,0
"Weems, Eric",WR,2014,16,13,0,0,0,0,0,0,0
"Weems, Eric",WR,2013,16,9,0,0,0,0,0,0,0
"Weems, Eric",WR,2012,16,8,0,0,0,0,0,0,0
"Weems, Eric",WR,2011,16,12,0,0,0,0,0,0,0
"Weems, Eric",WR,2010,16,16,0,0,0,0,0,0,0
"Weems, Eric",WR,2009,16,10,0,0,0,0,0,0,0
"Weems, Eric",WR,2008,6,3,0,0,0,0,0,0,0
"Weems, Eric",WR,2007,1,0,0,0,0,0,0,0,0
"Klein, A.J.",LB,2016,15,31,1,0,1,0,0,0,0
"Klein, A.J.",LB,2015,15,55,1,0,1,1,0,8,8
"Klein, A.J.",LB,2014,14,39,0,0,0,0,0,0,0
"Klein, A.J.",LB,2013,16,21,2,0,0,0,0,0,0
"Green, Ladarius",TE,2016,6,0,0,0,0,0,0,0,0
"Green, Ladarius",TE,2015,13,2,0,0,0,0,0,0,0
"Green, Ladarius",TE,2014,14,4,0,0,0,0,0,0,0
"Green, Ladarius",TE,2013,16,10,0,0,0,0,0,0,0
"Green, Ladarius",TE,2012,4,0,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2016,2,0,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2015,16,4,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2014,3,1,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2013,16,2,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2012,16,0,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2011,15,7,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2010,14,9,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2010,1,1,0,0,0,0,0,0,0
"Woodhead, Danny",RB,2009,10,2,0,0,0,0,0,0,0
"Walker, Delanie",TE,2016,15,1,0,0,0,0,0,0,0
"Walker, Delanie",TE,2015,15,3,0,0,0,0,0,0,0
"Walker, Delanie",TE,2014,15,1,0,0,0,0,0,0,0
"Walker, Delanie",TE,2013,15,2,0,0,0,0,0,0,0
"Walker, Delanie",TE,2012,16,6,0,0,0,0,0,0,0
"Walker, Delanie",TE,2011,15,8,0,0,0,0,0,0,0
"Walker, Delanie",TE,2010,14,10,0,0,0,0,0,0,0
"Walker, Delanie",TE,2009,16,14,0,0,0,0,0,0,0
"Walker, Delanie",TE,2008,15,12,0,0,0,0,0,0,0
"Walker, Delanie",TE,2007,16,5,0,0,0,0,0,0,0
"Walker, Delanie",TE,2006,7,0,0,0,0,0,0,0,0
"Howard, Tracy",CB,2016,15,20,0,0,1,0,0,0,0
"Burfict, Vontaze",OLB,2016,11,101,2,0,8,2,0,54,47
"Burfict, Vontaze",OLB,2015,10,74,1,0,5,2,0,16,16
"Burfict, Vontaze",OLB,2014,5,29,0,0,2,0,0,0,0
"Burfict, Vontaze",OLB,2013,16,171,3,0,6,1,0,12,12
"Burfict, Vontaze",OLB,2012,16,127,1,0,2,0,0,0,0
"Cash, Jeremy",LB,2016,8,6,0,0,0,0,0,0,0
"Wright, Jarius",WR,2016,8,0,0,0,0,0,0,0,0
"Wright, Jarius",WR,2015,16,3,0,0,0,0,0,0,0
"Wright, Jarius",WR,2014,16,1,0,0,0,0,0,0,0
"Wright, Jarius",WR,2013,16,1,0,0,0,0,0,0,0
"Wright, Jarius",WR,2012,7,0,0,0,0,0,0,0,0
"Hill, Jeremy",RB,2016,15,0,0,0,0,0,0,0,0
"Hill, Jeremy",RB,2015,16,0,0,0,0,0,0,0,0
"Hill, Jeremy",RB,2014,16,5,0,0,0,0,0,0,0
"Oliver, Branden",RB,2015,8,2,0,0,0,0,0,0,0
"Oliver, Branden",RB,2014,14,1,0,0,0,0,0,0,0
"Webb, Lardarius",FS,2016,16,73,1,0,5,1,0,0,0
"Webb, Lardarius",FS,2015,15,54,0,0,11,1,0,3,3
"Webb, Lardarius",FS,2014,13,46,0,0,8,1,0,0,0
"Webb, Lardarius",FS,2013,16,74,0,0,22,2,0,19,19
"Webb, Lardarius",FS,2012,6,25,0,0,6,1,0,8,8
"Webb, Lardarius",FS,2011,16,67,1,0,20,5,1,81,73T
"Webb, Lardarius",FS,2010,15,54,0,0,9,2,0,32,32
"Webb, Lardarius",FS,2009,14,35,1,0,6,0,0,0,0
"Webster, Larry",DE,2016,1,1,0,0,0,0,0,0,0
"Webster, Larry",DE,2014,0,0,0,0,0,0,0,0,0
"Johnson, Dontae",CB,2016,15,15,0,0,3,0,0,0,0
"Johnson, Dontae",CB,2015,16,32,0,0,5,0,0,0,0
"Johnson, Dontae",CB,2014,16,34,0,0,6,1,1,20,20T
"Hill, Shaun",QB,2016,3,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2015,3,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2014,9,1,0,0,0,0,0,0,0
"Hill, Shaun",QB,2013,1,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2012,1,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2011,2,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2010,11,1,0,0,0,0,0,0,0
"Hill, Shaun",QB,2009,6,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2008,9,1,0,0,0,0,0,0,0
"Hill, Shaun",QB,2007,3,1,0,0,0,0,0,0,0
"Hill, Shaun",QB,2006,0,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2005,1,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2004,0,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2003,0,0,0,0,0,0,0,0,0
"Hill, Shaun",QB,2002,0,0,0,0,0,0,0,0,0
"Compton, Will",ILB,2016,15,106,0,0,5,1,0,5,5
"Compton, Will",ILB,2015,16,96,1,0,3,1,0,24,24
"Compton, Will",ILB,2014,16,60,0,0,0,0,0,0,0
"Compton, Will",ILB,2013,1,1,0,0,0,0,0,0,0
"Marshall, Brandon",ILB,2016,11,52,0,0,3,0,0,0,0
"Marshall, Brandon",ILB,2015,16,102,1.5,0,4,1,0,0,0
"Marshall, Brandon",ILB,2014,14,113,2,0,9,1,0,0,0
"Marshall, Brandon",ILB,2013,1,2,0,0,0,0,0,0,0
"Marshall, Brandon",ILB,2012,5,2,0,0,0,0,0,0,0
"McDonald, Dexter",CB,2016,6,1,0,0,0,0,0,0,0
"McDonald, Dexter",CB,2015,6,5,0,0,0,0,0,0,0
"Carrethers, Ryan",NT,2016,4,5,0,0,0,0,0,0,0
"Carrethers, Ryan",NT,2015,14,24,0,0,0,0,0,0,0
"Carrethers, Ryan",NT,2014,6,12,0,0,0,0,0,0,0
"Alonso, Kiko",MLB,2016,15,115,0,0,4,2,1,70,60T
"Alonso, Kiko",MLB,2015,11,43,0,0,1,1,0,0,0
"Alonso, Kiko",MLB,2013,16,159,2,0,4,4,0,38,32
"Humber, Ramon",LB,2016,16,16,0,0,0,0,0,0,0
"Humber, Ramon",LB,2015,14,47,1,0,1,0,0,0,0
"Humber, Ramon",LB,2014,15,50,1,0,1,0,0,0,0
"Humber, Ramon",LB,2013,16,29,0.5,0,1,0,0,0,0
"Humber, Ramon",LB,2012,13,11,0,0,0,0,0,0,0
"Humber, Ramon",LB,2011,13,21,1,0,1,0,0,0,0
"Humber, Ramon",LB,2010,3,2,0,0,0,0,0,0,0
"Humber, Ramon",LB,2010,2,2,0,0,0,0,0,0,0
"Humber, Ramon",LB,2009,16,32,0,0,0,0,0,0,0
"Gay, William",CB,2016,16,58,1,0,7,1,0,0,0
"Gay, William",CB,2015,16,58,1,0,7,2,1,30,23T
"Gay, William",CB,2014,16,69,0,0,12,3,3,113,52T
"Gay, William",CB,2013,16,63,1,0,9,1,1,21,21T
"Gay, William",CB,2012,16,57,1,0,6,2,0,7,6
"Gay, William",CB,2011,16,61,0,0,13,2,0,12,12
"Gay, William",CB,2010,16,48,2,0,11,0,0,0,0
"Gay, William",CB,2009,16,78,1,0,10,0,0,0,0
"Gay, William",CB,2008,16,41,0,0,7,1,0,12,12
"Gay, William",CB,2007,16,19,0,0,2,0,0,0,0
"Boyd, Josh",DT,2015,2,1,0,0,0,0,0,0,0
"Boyd, Josh",DT,2014,15,21,0,0,1,0,0,0,0
"Boyd, Josh",DT,2013,9,6,0,0,0,0,0,0,0
"Philon, Darius",DE,2016,14,11,1,0,0,0,0,0,0
"Philon, Darius",DE,2015,8,5,0,0,1,0,0,0,0
"Coates, Sammie",WR,2016,14,8,0,0,0,0,0,0,0
"Coates, Sammie",WR,2015,6,0,0,0,0,0,0,0,0
"Williams, Nick",DT,2016,5,3,0,0,0,0,0,0,0
"Williams, Nick",DT,2016,5,5,0,0,0,0,0,0,0
"Williams, Nick",DT,2015,14,9,0,0,0,0,0,0,0
"Williams, Nick",DT,2014,2,0,0,0,0,0,0,0,0
"Coyle, Brock",LB,2016,12,16,1,0,0,0,0,0,0
"Coyle, Brock",LB,2015,8,6,0,0,0,0,0,0,0
"Coyle, Brock",LB,2014,15,11,0,0,0,0,0,0,0
"Coleman, Justin",CB,2016,10,8,0,0,3,0,0,0,0
"Coleman, Justin",CB,2015,10,21,0,0,5,0,0,0,0
"Boswell, Chris",K,2016,15,1,0,0,0,0,0,0,0
"Boswell, Chris",K,2015,12,2,0,0,0,0,0,0,0
"Jones, Julio",WR,2016,14,2,0,0,0,0,0,0,0
"Jones, Julio",WR,2015,16,1,0,0,0,0,0,0,0
"Jones, Julio",WR,2014,15,3,0,0,1,0,0,0,0
"Jones, Julio",WR,2013,5,1,0,0,0,0,0,0,0
"Jones, Julio",WR,2012,16,1,0,0,0,0,0,0,0
"Jones, Julio",WR,2011,13,1,0,0,0,0,0,0,0
"Desir, Pierre",DB,2016,5,3,0,0,1,0,0,0,0
"Desir, Pierre",DB,2015,14,37,0,0,5,0,0,0,0
"Desir, Pierre",DB,2014,5,9,0,0,2,0,0,0,0
"Baldwin, Doug",WR,2016,16,0,0,0,0,0,0,0,0
"Baldwin, Doug",WR,2015,16,0,0,0,0,0,0,0,0
"Baldwin, Doug",WR,2014,16,1,0,0,0,0,0,0,0
"Baldwin, Doug",WR,2013,16,1,0,0,0,0,0,0,0
"Baldwin, Doug",WR,2012,14,2,0,0,0,0,0,0,0
"Baldwin, Doug",WR,2011,16,2,0,0,0,0,0,0,0
"Robinson, Allen",WR,2016,16,1,0,0,0,0,0,0,0
"Robinson, Allen",WR,2015,16,1,0,0,0,0,0,0,0
"Robinson, Allen",WR,2014,10,2,0,0,0,0,0,0,0
"Taylor, Tyrod",QB,2016,15,0,0,0,0,0,0,0,0
"Taylor, Tyrod",QB,2015,14,0,0,0,0,0,0,0,0
"Taylor, Tyrod",QB,2014,1,1,0,0,0,0,0,0,0
"Taylor, Tyrod",QB,2013,3,0,0,0,0,0,0,0,0
"Taylor, Tyrod",QB,2012,7,0,0,0,0,0,0,0,0
